201903,Spring 2020,CIS,122,"Wilkins, David A",141,94,18,8,1,5,3.53

201903,Spring 2020,CIS,211,"Young, Michal Terry",97,55,19,0,0,1,3.65

201903,Spring 2020,CIS,212,"Sventek, Joseph Sherman",77,33,23,1,2,2,3.36

201903,Spring 2020,CIS,315,"Wilson, Christopher ",62,38,9,4,0,0,3.63

201903,Spring 2020,CIS,322,"Durairajan, Ramakrishnan ",37,8,14,2,0,0,3.2

201903,Spring 2020,CIS,330,"Choi, Jee Whan",42,9,17,5,0,0,3.12

201903,Spring 2020,CIS,399,"Sane, Sudhanshu Sanjay",18,9,6,0,0,0,3.46

201903,Spring 2020,CIS,410,"Wills, Eric David",48,27,16,1,0,0,3.62

201903,Spring 2020,CIS,410,"Li, Yingjiu ",10,6,1,0,0,0,3.81

201903,Spring 2020,CIS,415,"Malony, Allen ",58,9,6,6,1,0,2.98

201903,Spring 2020,CIS,422,"Hornof, Anthony J",35,12,14,1,0,0,3.4

201903,Spring 2020,CIS,425,"Ariola, Zena ",56,30,10,5,0,0,3.46

201903,Spring 2020,CIS,472,"Nguyen, Thien Huu",12,5,3,0,0,0,3.59

201903,Spring 2020,CIS,572,"Nguyen, Thien Huu",12,5,6,0,0,0,3.48

201903,Spring 2020,CIS,630,"Rejaie, Reza ",14,7,5,0,0,0,3.56

201904,Summer 2020,CIS,110,"Gowda, Nithin Krishna ",33,23,3,6,0,0,3.5

201904,Summer 2020,CIS,111,"Little, Ronald Kent",41,26,7,3,0,1,3.51

201904,Summer 2020,CIS,122,"Guzman Nateras, Luis Fernando ",36,21,9,0,1,1,3.43

201904,Summer 2020,CIS,399,"Augustine, Charles Martel",23,14,3,2,0,0,3.66

202001,Fall 2020,CIS,110,"Flores, Juan Jose",175,40,63,25,6,1,2.98

202001,Fall 2020,CIS,122,"Colbert, Phillip Dean",169,82,55,12,1,2,3.33

202001,Fall 2020,CIS,210,"Freeman Hennessy, Kathleen ",155,61,46,16,4,7,3.11

202001,Fall 2020,CIS,212,"Sventek, Joseph Sherman",86,38,29,4,0,0,3.49

202001,Fall 2020,CIS,313,"Lowd, Daniel Baruch",71,27,31,5,0,2,3.23

202001,Fall 2020,CIS,314,"Wills, Eric David",66,38,23,1,1,0,3.47

202001,Fall 2020,CIS,322,"Durairajan, Ramakrishnan ",36,6,13,5,2,0,2.75

202001,Fall 2020,CIS,415,"Malony, Allen ",38,9,16,4,0,1,3.07

202001,Fall 2020,CIS,420,"Wilson, Christopher ",15,9,5,0,0,0,3.66

202001,Fall 2020,CIS,422,"Young, Michal Terry",31,25,3,0,0,0,3.8

202001,Fall 2020,CIS,425,"Ariola, Zena ",65,25,14,9,0,1,3.28

202001,Fall 2020,CIS,432,"Li, Jun ",15,3,6,2,0,0,3.09

202001,Fall 2020,CIS,443,"Hornof, Anthony J",11,3,4,2,0,0,3.08

202001,Fall 2020,CIS,451,"Wilson, Christopher ",34,23,8,0,0,0,3.74

202001,Fall 2020,CIS,471,"Nguyen, Thanh Hong",25,14,10,1,0,0,3.5

202001,Fall 2020,CIS,472,"Shi, Honghui ",12,6,4,0,0,0,3.6

202001,Fall 2020,CIS,572,"Shi, Honghui ",12,7,1,2,0,1,3.15

202001,Fall 2020,CIS,631,"Choi, Jee Whan",16,6,8,2,0,0,3.23

202002,Winter 2021,CIS,111,"Colbert, Phillip Dean",160,85,37,12,4,7,3.21

202002,Winter 2021,CIS,210,"Erickson, Brittany Angela",135,61,47,11,6,5,3.15

202002,Winter 2021,CIS,211,"Young, Michal Terry",102,67,13,10,7,0,3.45

202002,Winter 2021,CIS,313,"Nguyen, Thien Huu",61,21,28,9,1,2,3.02

202002,Winter 2021,CIS,314,"Wills, Eric David",64,38,21,3,0,2,3.34

202002,Winter 2021,CIS,315,"Jiao, Lei ",59,10,35,11,3,0,2.92

202002,Winter 2021,CIS,330,"Choi, Jee Whan",51,11,24,13,1,2,2.82

202002,Winter 2021,CIS,399,"Li, Yingjiu ",11,5,5,0,0,0,3.44

202002,Winter 2021,CIS,410,"Nguyen, Thien Huu",11,2,6,2,0,0,2.91

202002,Winter 2021,CIS,413,"Wilson, Christopher ",22,9,9,1,0,0,3.47

202002,Winter 2021,CIS,422,"Flores, Juan Jose",40,21,19,0,0,0,3.51

202002,Winter 2021,CIS,433,"Li, Jun ",38,11,23,1,2,0,3.22

202002,Winter 2021,CIS,471,"Nguyen, Thanh Hong",34,18,15,0,0,0,3.54

202002,Winter 2021,CIS,473,"Lowd, Daniel Baruch",24,7,8,6,0,1,2.88

202002,Winter 2021,CIS,573,"Lowd, Daniel Baruch",14,8,5,0,0,0,3.52

202002,Winter 2021,CIS,621,"Wilson, Christopher ",11,6,5,0,0,0,3.44

202003,Spring 2021,CIS,122,"Flores, Juan Jose",164,66,42,18,7,15,2.91

202003,Spring 2021,CIS,211,"Young, Michal Terry",108,62,18,11,2,7,3.26

202003,Spring 2021,CIS,212,"Sventek, Joseph Sherman",83,39,18,9,3,9,2.95

202003,Spring 2021,CIS,315,"Wilson, Christopher ",57,19,22,12,0,4,2.91

202003,Spring 2021,CIS,322,"Shi, Honghui ",34,21,2,2,3,3,3.16

202003,Spring 2021,CIS,330,"Choi, Jee Whan",53,20,16,11,2,4,2.9

202003,Spring 2021,CIS,399,"Sane, Sudhanshu Sanjay",18,9,6,0,0,0,3.46

202003,Spring 2021,CIS,410,"Wills, Eric David",56,43,11,1,0,0,3.76

202003,Spring 2021,CIS,410,"Li, Yingjiu ",10,6,1,0,0,0,3.81

202003,Spring 2021,CIS,415,"Malony, Allen ",44,12,21,8,1,2,2.92

202003,Spring 2021,CIS,422,"Hornof, Anthony J",17,9,7,1,0,0,3.45

202003,Spring 2021,CIS,425,"Ariola, Zena ",56,16,22,14,2,2,2.9

202003,Spring 2021,CIS,472,"Nguyen, Thien Huu",26,20,3,0,0,1,3.66

202003,Spring 2021,CIS,510,"Fickas, Stephen F",11,6,2,0,0,0,3.75

202003,Spring 2021,CIS,572,"Nguyen, Thien Huu",12,5,6,0,0,0,3.48

202003,Spring 2021,CIS,630,"Durairajan, Ramakrishnan ",11,4,6,0,1,0,3.13

202003,Spring 2021,CIS,670,"Lowd, Daniel Baruch",26,24,1,0,0,0,3.89

202004,Summer 2021,CIS,110,"Flores, Juan Jose",18,6,7,2,1,1,2.87

202004,Summer 2021,CIS,111,"Flores, Juan Jose",17,4,6,0,1,2,2.69

202004,Summer 2021,CIS,122,"Guzman Nateras, Luis Fernando ",21,9,6,0,0,3,3.02

202004,Summer 2021,CIS,199,"Matthews, Kelli Irene",45,36,6,1,2,0,3.7

202004,Summer 2021,CIS,399,"Augustine, Charles Martel",23,2,7,3,1,3,2.23

202101,Fall 2021,CIS,102,"Li, Yingjiu ",29,6,11,5,0,3,2.54

202101,Fall 2021,CIS,110,"Wilkins, David A",238,169,39,6,6,5,3.58

202101,Fall 2021,CIS,111,"Flores, Juan Jose",41,11,13,5,0,5,2.64

202101,Fall 2021,CIS,122,"Colbert, Phillip Dean",159,102,28,10,3,3,3.51

202101,Fall 2021,CIS,210,"Norris, Boyana Radenska",151,114,10,6,3,7,3.57

202101,Fall 2021,CIS,212,"Sventek, Joseph Sherman",101,50,29,7,2,6,3.17

202101,Fall 2021,CIS,313,"Lowd, Daniel Baruch",58,25,21,8,2,2,3.07

202101,Fall 2021,CIS,314,"Wills, Eric David",55,32,19,2,1,1,3.47

202101,Fall 2021,CIS,322,"Durairajan, Ramakrishnan ",22,4,7,6,0,2,2.53

202101,Fall 2021,CIS,415,"Malony, Allen ",44,14,24,5,1,0,3.12

202101,Fall 2021,CIS,422,"Flores, Juan Jose",30,20,9,0,0,1,3.51

202101,Fall 2021,CIS,425,"Ariola, Zena ",42,15,11,6,5,5,2.62

202101,Fall 2021,CIS,431,"Choi, Jee Whan",11,5,5,1,0,0,3.25

202101,Fall 2021,CIS,432,"Li, Jun ",22,3,11,7,0,0,2.72

202101,Fall 2021,CIS,443,"Hornof, Anthony J",14,5,5,4,0,0,3.05

202101,Fall 2021,CIS,451,"Wilson, Christopher ",32,26,6,0,0,0,3.78

202101,Fall 2021,CIS,471,"Nguyen, Thanh Hong",28,12,14,2,0,0,3.38

202101,Fall 2021,CIS,571,"Nguyen, Thanh Hong",20,10,7,2,0,0,3.48

202101,Fall 2021,CIS,572,"Shi, Honghui ",12,7,1,2,0,1,3.15

202101,Fall 2021,CIS,631,"Choi, Jee Whan",16,6,8,2,0,0,3.23

202102,Winter 2022,CIS,110,"Wilkins, David A",179,131,11,10,2,13,3.44

202102,Winter 2022,CIS,111,"Flores, Juan Jose",144,56,27,19,5,12,2.91

202102,Winter 2022,CIS,122,"Freeman Hennessy, Kathleen ",130,24,28,25,8,7,2.56

202102,Winter 2022,CIS,210,"Flores, Juan Jose",129,77,25,4,1,9,3.37

202102,Winter 2022,CIS,211,"Norris, Boyana Radenska",117,68,27,6,0,4,3.45

202102,Winter 2022,CIS,313,"Nguyen, Thien Huu",63,31,27,5,0,0,3.43

202102,Winter 2022,CIS,314,"Wills, Eric David",66,35,20,6,0,5,3.18

202102,Winter 2022,CIS,315,"Jiao, Lei ",52,12,21,16,3,0,2.74

202102,Winter 2022,CIS,330,"Choi, Jee Whan",46,16,15,9,3,3,2.79

202102,Winter 2022,CIS,333,"Li, Yingjiu ",31,11,10,4,0,1,3.12

202102,Winter 2022,CIS,410,"Childs, Henry Roberts",42,17,21,3,0,1,3.29

202102,Winter 2022,CIS,413,"Wilson, Christopher ",24,12,8,2,0,1,3.32

202102,Winter 2022,CIS,422,"Hornof, Anthony J",33,11,10,11,0,1,2.94

202102,Winter 2022,CIS,423,"Fickas, Stephen F",12,9,2,1,0,0,3.69

202102,Winter 2022,CIS,433,"Li, Jun ",20,11,7,0,0,1,3.31

202102,Winter 2022,CIS,472,"Shi, Honghui ",18,9,9,0,0,0,3.48

202102,Winter 2022,CIS,572,"Shi, Honghui ",23,20,0,1,0,1,3.7

202102,Winter 2022,CIS,631,"Malony, Allen ",14,7,6,0,1,0,3.36

202103,Spring 2022,CIS,110,"Flores, Juan Jose",118,8,48,28,11,13,2.24

202103,Spring 2022,CIS,111,"Flores, Juan Jose",95,22,19,19,4,18,2.21

202103,Spring 2022,CIS,122,"Freeman Hennessy, Kathleen ",121,32,31,16,1,17,2.58

202103,Spring 2022,CIS,211,"Young, Michal Terry",79,32,17,13,6,7,2.78

202103,Spring 2022,CIS,212,"Childs, Henry Roberts",111,38,41,18,3,7,2.91

202103,Spring 2022,CIS,315,"Wilson, Christopher ",55,18,19,11,1,6,2.73

202103,Spring 2022,CIS,330,"Choi, Jee Whan",56,11,18,17,5,5,2.41

202103,Spring 2022,CIS,410,"Wills, Eric David",58,46,9,1,0,0,3.7

202103,Spring 2022,CIS,410,"Nguyen, Thanh Hong",12,6,3,3,0,0,3.3

202103,Spring 2022,CIS,415,"Sventek, Joseph Sherman",41,23,11,6,0,1,3.32

202103,Spring 2022,CIS,422,"Hornof, Anthony J",23,3,8,6,1,5,2.17

202103,Spring 2022,CIS,425,"Ariola, Zena ",66,16,31,9,1,9,2.68

202103,Spring 2022,CIS,436,"Li, Yingjiu ",29,17,9,0,0,1,3.45

202103,Spring 2022,CIS,472,"Nguyen, Thien Huu",12,7,3,0,0,0,3.7

202103,Spring 2022,CIS,670,"Lowd, Daniel Baruch",30,20,6,1,0,3,3.28

202104,Summer 2022,CIS,111,"Colbert, Phillip Dean",58,23,17,8,2,3,3.04

202104,Summer 2022,CIS,122,"Hall, Jared Wayne",10,7,2,1,0,0,3.6
